,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,42326,35436,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,42344,35409,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,57351,26153,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,57312,26172,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,44173,33957,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,44176,33952,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,54645,27450,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,60540,24777,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,42223,35527,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,48397,30995,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,46736,32096,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,46731,32099,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,37160,40351,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,37127,40401,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,404386,3708,8,32,8,0,0,warp-per-shift-shared-memory,8_32_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,423511,3540,8,32,8,0,1,warp-per-shift-shared-memory,8_32_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,300531,4989,8,32,8,1,0,warp-per-shift-shared-memory,8_32_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,316190,4740,8,32,8,1,1,warp-per-shift-shared-memory,8_32_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,273604,5479,8,128,8,0,0,warp-per-shift-shared-memory,8_128_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,273631,5479,8,128,8,0,1,warp-per-shift-shared-memory,8_128_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,208174,7203,8,128,8,1,0,warp-per-shift-shared-memory,8_128_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,208154,7199,8,128,8,1,1,warp-per-shift-shared-memory,8_128_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,280277,5349,8,256,8,0,0,warp-per-shift-shared-memory,8_256_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,280277,5348,8,256,8,0,1,warp-per-shift-shared-memory,8_256_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,218869,6850,8,256,8,1,0,warp-per-shift-shared-memory,8_256_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,218802,6849,8,256,8,1,1,warp-per-shift-shared-memory,8_256_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,255975,5858,16,32,16,0,0,warp-per-shift-shared-memory,16_32_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,276977,5413,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,193369,7757,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,214061,7006,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,180804,8291,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,180797,8291,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,145062,10000,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,145051,10000,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,185481,8083,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,185460,8084,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,151224,9915,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,151226,9918,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,196508,7631,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,221627,6767,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,152646,9823,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,179399,8358,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,148483,10000,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,148483,10000,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,125231,10000,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,125182,10000,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,384075,3904,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,1156966,1297,8,32,8,0,0,warp-per-shift-shared-memory,8_32_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,1205442,1245,8,32,8,0,1,warp-per-shift-shared-memory,8_32_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,871725,1721,8,32,8,1,0,warp-per-shift-shared-memory,8_32_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,909531,1649,8,32,8,1,1,warp-per-shift-shared-memory,8_32_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,730732,2052,8,128,8,0,0,warp-per-shift-shared-memory,8_128_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,731762,2053,8,128,8,0,1,warp-per-shift-shared-memory,8_128_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,561094,2675,8,128,8,1,0,warp-per-shift-shared-memory,8_128_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,561128,2672,8,128,8,1,1,warp-per-shift-shared-memory,8_128_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,748252,2003,8,256,8,0,0,warp-per-shift-shared-memory,8_256_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,748125,2024,8,256,8,0,1,warp-per-shift-shared-memory,8_256_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,578610,2593,8,256,8,1,0,warp-per-shift-shared-memory,8_256_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,578574,2592,8,256,8,1,1,warp-per-shift-shared-memory,8_256_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,715877,2077,16,32,16,0,0,warp-per-shift-shared-memory,16_32_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,768516,1952,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,548212,2735,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,599075,2504,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,477237,3142,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,477267,3143,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,385365,3890,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,385419,3891,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,484913,3093,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,484877,3093,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,396493,3781,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,396513,3781,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,536838,2793,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,598793,2504,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,425891,3521,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,490991,3054,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,384032,3904,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,328293,4566,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,328299,4567,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,5383729,279,8,32,8,0,0,warp-per-shift-shared-memory,8_32_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,5538642,271,8,32,8,0,1,warp-per-shift-shared-memory,8_32_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,4143202,363,8,32,8,1,0,warp-per-shift-shared-memory,8_32_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,4250789,353,8,32,8,1,1,warp-per-shift-shared-memory,8_32_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,3129125,482,8,128,8,0,0,warp-per-shift-shared-memory,8_128_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,3164596,474,8,128,8,0,1,warp-per-shift-shared-memory,8_128_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2560236,588,8,128,8,1,0,warp-per-shift-shared-memory,8_128_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2550933,588,8,128,8,1,1,warp-per-shift-shared-memory,8_128_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2822099,534,8,256,8,0,0,warp-per-shift-shared-memory,8_256_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2822149,532,8,256,8,0,1,warp-per-shift-shared-memory,8_256_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2359908,637,8,256,8,1,0,warp-per-shift-shared-memory,8_256_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2359892,635,8,256,8,1,1,warp-per-shift-shared-memory,8_256_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,3251381,456,16,32,16,0,0,warp-per-shift-shared-memory,16_32_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,3439400,437,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2546787,589,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2730883,550,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2037212,739,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2073086,724,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1746679,859,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1767256,852,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1865179,807,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1865147,805,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1652159,908,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1652192,908,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2385768,624,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2602890,577,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1937491,775,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2173058,691,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1621061,926,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1654905,907,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1446483,1037,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1490637,1007,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,16181683,80,8,32,8,0,0,warp-per-shift-shared-memory,8_32_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,16589657,80,8,32,8,0,1,warp-per-shift-shared-memory,8_32_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,12558684,100,8,32,8,1,0,warp-per-shift-shared-memory,8_32_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,12833433,100,8,32,8,1,1,warp-per-shift-shared-memory,8_32_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,8779645,172,8,128,8,0,0,warp-per-shift-shared-memory,8_128_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,8875050,170,8,128,8,0,1,warp-per-shift-shared-memory,8_128_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,7366008,204,8,128,8,1,0,warp-per-shift-shared-memory,8_128_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,7462922,202,8,128,8,1,1,warp-per-shift-shared-memory,8_128_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,7635266,197,8,256,8,0,0,warp-per-shift-shared-memory,8_256_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,7635287,197,8,256,8,0,1,warp-per-shift-shared-memory,8_256_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,6731035,224,8,256,8,1,0,warp-per-shift-shared-memory,8_256_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,6730637,224,8,256,8,1,1,warp-per-shift-shared-memory,8_256_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,9689239,155,16,32,16,0,0,warp-per-shift-shared-memory,16_32_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,10124871,100,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,7709372,196,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,8100056,185,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5767022,261,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5838943,258,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5044265,298,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5082679,296,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5219026,289,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5219033,289,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4751168,316,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4750985,317,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,7037009,213,32,32,32,0,0,warp-per-shift-shared-memory,32_32_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,7512709,200,32,32,32,0,1,warp-per-shift-shared-memory,32_32_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,5780385,260,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,6313566,238,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4584934,328,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4643593,324,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4206170,357,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4293187,350,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
